"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"420","British universities","British University academics vote for strike action",NA,"Wikinews article","http://www.wikidata.org/entity/Q17659514",FALSE,NA,FALSE,NA,1,NA,FALSE
"421","British universities","British University Gaelic football Championship",NA,NA,"http://www.wikidata.org/entity/Q4971185",FALSE,NA,FALSE,NA,1,NA,FALSE
"422","British universities","British University Ladies' Gaelic Football Championship",NA,NA,"http://www.wikidata.org/entity/Q4971188",FALSE,NA,FALSE,NA,1,NA,FALSE
"423","British universities","British University of Bahrain",NA,NA,"http://www.wikidata.org/entity/Q55074857",FALSE,NA,FALSE,NA,1,NA,FALSE
"424","British universities","British university falls short of Smurf gathering world record",NA,"Wikinews article","http://www.wikidata.org/entity/Q17660515",FALSE,NA,FALSE,NA,1,NA,FALSE
"425","British universities","British University Hurling Championship",NA,NA,"http://www.wikidata.org/entity/Q16828305",FALSE,NA,FALSE,NA,0,NA,FALSE
"426","British universities","British Universities",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60270839",FALSE,NA,FALSE,NA,2,NA,FALSE
"427","British universities","British Universities cricket team",NA,NA,"http://www.wikidata.org/entity/Q4971183",FALSE,NA,FALSE,NA,1,NA,FALSE
"428","British universities","British Universities and Colleges Sport",NA,NA,"http://www.wikidata.org/entity/Q4971186",FALSE,NA,FALSE,NA,4,NA,FALSE
"429","British universities","British Universities American Football League",NA,NA,"http://www.wikidata.org/entity/Q4971174",FALSE,NA,FALSE,NA,1,NA,FALSE
"430","British universities","British Universities Lifesaving Clubs' Association",NA,"organization","http://www.wikidata.org/entity/Q4971180",FALSE,NA,FALSE,NA,1,NA,FALSE
"431","British universities","British Universities Snowsports Council",NA,"defunct UK snowsports organization run by and for students","http://www.wikidata.org/entity/Q4971182",FALSE,NA,FALSE,NA,0,NA,FALSE
"432","British universities","British Universities Film & Video Council",NA,NA,"http://www.wikidata.org/entity/Q4971175",FALSE,NA,FALSE,NA,5,NA,FALSE
"433","British universities","British Universities Karting Championship",NA,NA,"http://www.wikidata.org/entity/Q4971178",FALSE,NA,FALSE,NA,NA,NA,FALSE
"434","British universities","British Universities Ice Hockey Association",NA,"organization","http://www.wikidata.org/entity/Q16828301",FALSE,NA,FALSE,NA,2,NA,FALSE
"435","British universities","British universities: Another turn of the screw",NA,NA,"http://www.wikidata.org/entity/Q64516716",FALSE,NA,FALSE,NA,1,NA,FALSE
"436","Brownian motion","Brownian motion",NA,"the random motion of particles suspended in a fluid resulting from their collision with the quick atoms or molecules in the gas or liquid","http://www.wikidata.org/entity/Q178036",TRUE,"Q178036",FALSE,NA,12,"Q178036",TRUE
"437","Brownian motion","Brownian motion",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59028498",FALSE,NA,FALSE,NA,2,NA,FALSE
"438","Brownian motion","Brownian motion in biological membranes",NA,"scientific article","http://www.wikidata.org/entity/Q35085933",FALSE,NA,FALSE,NA,1,NA,FALSE
"439","Brownian motion","Brownian motion of an ellipsoid.",NA,"scientific article","http://www.wikidata.org/entity/Q39773174",FALSE,NA,FALSE,NA,1,NA,FALSE
"440","Brownian motion","Brownian motion of a self-propelled particle.",NA,"scientific article published on 27 April 2011","http://www.wikidata.org/entity/Q51574677",FALSE,NA,FALSE,NA,1,NA,FALSE
"441","Brownian motion","Brownian motion with active fluctuations.",NA,"scientific article published on 8 June 2011","http://www.wikidata.org/entity/Q52894004",FALSE,NA,FALSE,NA,1,NA,FALSE
"442","Brownian motion","Brownian motion of graphene.",NA,"scientific article published on 2 December 2010","http://www.wikidata.org/entity/Q42785631",FALSE,NA,FALSE,NA,1,NA,FALSE
"443","Brownian motion","Brownian motion and the hydrodynamic friction tensor for colloidal particles of complex shape.",NA,"scientific article","http://www.wikidata.org/entity/Q54454687",FALSE,NA,FALSE,NA,1,NA,FALSE
"444","Brownian motion","Brownian motion in a single relaxation time maxwell fluid",NA,"scientific article published in October 2000","http://www.wikidata.org/entity/Q44874430",FALSE,NA,FALSE,NA,1,NA,FALSE
"445","Brownian motion","Brownian motion: absolute negative particle mobility.",NA,"scientific article published in August 2005","http://www.wikidata.org/entity/Q52981165",FALSE,NA,FALSE,NA,2,NA,FALSE
"446","Brownian movement","Brownian Movement",NA,"2010 film by Nanouk Leopold","http://www.wikidata.org/entity/Q991119",FALSE,NA,FALSE,NA,5,"Q991119",TRUE
"447","Bruria Kaufman","Bruria Kaufman",NA,"physicist","http://www.wikidata.org/entity/Q545809",TRUE,"Q545809",FALSE,NA,28,"Q545809",TRUE
"448","California Institute","California Institute of Technology",NA,"private research university located in Pasadena, California","http://www.wikidata.org/entity/Q161562",TRUE,"Q161562",FALSE,NA,20,"Q161562",TRUE
"449","California Institute","California Institute of the Arts",NA,"university located in Valencia, in Los Angeles County, California","http://www.wikidata.org/entity/Q1026827",FALSE,NA,FALSE,NA,13,NA,FALSE
"450","California Institute","campus of the California Institute of Technology","California Institute of Technology campus","University campus","http://www.wikidata.org/entity/Q6565512",FALSE,NA,FALSE,NA,2,NA,FALSE
"451","California Institute","California Institute of Integral Studies",NA,NA,"http://www.wikidata.org/entity/Q3444680",FALSE,NA,FALSE,NA,7,NA,FALSE
"452","California Institute","California Institute for Biomedical Research",NA,"nonprofit organization in La Jolla, United States","http://www.wikidata.org/entity/Q30284243",FALSE,NA,FALSE,NA,3,NA,FALSE
"453","California Institute","California Institute for Telecommunications and Information Technology",NA,NA,"http://www.wikidata.org/entity/Q5020630",FALSE,NA,FALSE,NA,4,NA,FALSE
"454","California Institute","California institute for regenerative medicine: accelerating stem cell therapies in California and beyond.",NA,"scientific article published in March 2012","http://www.wikidata.org/entity/Q45994690",FALSE,NA,FALSE,NA,1,NA,FALSE
"455","California Institute","California Institute of Technology Collection (NAID 18501244)",NA,"collection in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q59496024",FALSE,NA,FALSE,NA,2,NA,FALSE
"456","California Institute","California Institute for Regenerative Medicine: accelerating stem cell therapies in California and beyond",NA,"scientific article published on January 2012","http://www.wikidata.org/entity/Q37056251",FALSE,NA,FALSE,NA,1,NA,FALSE
"457","California Institute","California institute to help stem-cell biotechs.",NA,"scientific article","http://www.wikidata.org/entity/Q46205362",FALSE,NA,FALSE,NA,2,NA,FALSE
"458","California Institute of Technology","California Institute of Technology",NA,"private research university located in Pasadena, California","http://www.wikidata.org/entity/Q161562",TRUE,"Q161562",FALSE,NA,20,"Q161562",TRUE
"459","California Institute of Technology","California Institute of Technology",NA,"scholarly article","http://www.wikidata.org/entity/Q58946738",FALSE,NA,FALSE,NA,2,NA,FALSE
"460","California Institute of Technology","campus of the California Institute of Technology","California Institute of Technology campus","University campus","http://www.wikidata.org/entity/Q6565512",FALSE,NA,FALSE,NA,2,NA,FALSE
"461","California Institute of Technology","California Institute of Technology Collection (NAID 18501244)",NA,"collection in the National Archives and Records Administration's holdings","http://www.wikidata.org/entity/Q59496024",FALSE,NA,FALSE,NA,2,NA,FALSE
"462","California Institute of Technology","Citcom","California Institute of Technology Convection in the Mantle","finite element code designed to solve thermal convection problems relevant to earth's mantle","http://www.wikidata.org/entity/Q5122413",FALSE,NA,FALSE,NA,2,NA,FALSE
"463","California Institute of Technology","California Institute of Technology Library",NA,"academic library","http://www.wikidata.org/entity/Q73784435",FALSE,NA,FALSE,NA,2,NA,FALSE
"464","California Institute of Technology","California Institute of Technology: Annual Report for 1952–53",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58934091",FALSE,NA,FALSE,NA,2,NA,FALSE
"465","California Institute of Technology","California Institute of Technology: Dr. Richard P. Feynman",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58962154",FALSE,NA,FALSE,NA,2,NA,FALSE
"466","California Institute of Technology","California Institute of Technology, Radio Observatory: Dr. J. G. Bolton",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58952140",FALSE,NA,FALSE,NA,2,NA,FALSE
"467","California Institute of Technology","California Institute of Technology: Annual Report for 1951–52",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59079935",FALSE,NA,FALSE,NA,2,NA,FALSE
"468","cantonal school","Cantonal School of Graubünden",NA,NA,"http://www.wikidata.org/entity/Q1020798",FALSE,NA,FALSE,NA,4,"Q1020798",TRUE
"469","capillarity phenomena","Capillarity Phenomena in Gonococcal Infection in the Male Urethra.",NA,"scientific article published on October 1947","http://www.wikidata.org/entity/Q42340430",FALSE,NA,FALSE,NA,1,"Q42340430",TRUE
"470","Capillarity Phenomena","Capillarity Phenomena in Gonococcal Infection in the Male Urethra.",NA,"scientific article published on October 1947","http://www.wikidata.org/entity/Q42340430",FALSE,NA,FALSE,NA,1,"Q42340430",TRUE
"471","capillary attraction","Capillary Attraction",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59063355",FALSE,NA,FALSE,NA,2,"Q59063355",TRUE
"472","capillary attraction","Capillary Attraction 2",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60421861",FALSE,NA,FALSE,NA,2,NA,FALSE
"473","capillary attraction","Capillary Attraction 1",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60410924",FALSE,NA,FALSE,NA,2,NA,FALSE
"474","capillary attraction","Capillary attraction of colloidal particles at an aqueous interface",NA,"scientific article published on 01 September 2005","http://www.wikidata.org/entity/Q79942403",FALSE,NA,FALSE,NA,1,NA,FALSE
"475","Carl Laemmle","Carl Laemmle",NA,"American film producer","http://www.wikidata.org/entity/Q61074",TRUE,"Q61074",FALSE,NA,46,"Q61074",TRUE
"476","Carl Laemmle","Carl Laemmle Jr.",NA,"American businessman","http://www.wikidata.org/entity/Q1039367",FALSE,NA,FALSE,NA,38,NA,FALSE
"477","Carl Laemmle","Carl Laemmle Produzentenpreis",NA,NA,"http://www.wikidata.org/entity/Q63080022",FALSE,NA,FALSE,NA,1,NA,FALSE
"478","Carl Wieman","Carl Wieman",NA,"Nobel prize winning US physicist","http://www.wikidata.org/entity/Q206379",TRUE,"Q206379",FALSE,NA,51,"Q206379",TRUE
"479","Catholic values","Catholic values and the market: friends or foes? Can Catholic health care support market-based reforms?",NA,"scientific article published in January 2009","http://www.wikidata.org/entity/Q53116502",FALSE,NA,FALSE,NA,1,"Q53116502",TRUE
"480","Chaim Weizmann","Chaim Weizmann",NA,"Zionist leader, 1st president of Israel","http://www.wikidata.org/entity/Q172183",TRUE,"Q172183",FALSE,NA,73,"Q172183",TRUE
"481","Chaim Weizmann","Chaim Weizmann",NA,"sculpture by Jacob Epstein","http://www.wikidata.org/entity/Q76625911",FALSE,NA,FALSE,NA,2,NA,FALSE
"482","Chaim Weizmann","Chaim Weizmann.",NA,"scientific article published in September 1982","http://www.wikidata.org/entity/Q52412749",FALSE,NA,FALSE,NA,1,NA,FALSE
"483","Chaim Weizmann","Chaim Weizmann: from fermentation chemist to president of Israel",NA,"scientific article published on 01 August 1996","http://www.wikidata.org/entity/Q80056996",FALSE,NA,FALSE,NA,1,NA,FALSE
"484","chamber music","chamber music",NA,"form of classical music composed for a small group of instruments","http://www.wikidata.org/entity/Q189201",TRUE,"Q189201",FALSE,NA,10,"Q189201",TRUE
"485","chamber music","Chamber Music",NA,"book","http://www.wikidata.org/entity/Q429967",FALSE,NA,FALSE,NA,2,NA,FALSE
"486","chamber music","Chamber Music",NA,"album by Coal Chamber","http://www.wikidata.org/entity/Q1931301",FALSE,NA,FALSE,NA,2,NA,FALSE
"487","chamber music","Chamber Music",NA,"Wikimedia list article","http://www.wikidata.org/entity/Q21998292",FALSE,NA,FALSE,NA,2,NA,FALSE
"488","chamber music","Chamber Music",NA,"1925 film by Carl Froelich","http://www.wikidata.org/entity/Q19796681",FALSE,NA,FALSE,NA,3,NA,FALSE
"489","chamber music","Chamber Music",NA,"album","http://www.wikidata.org/entity/Q5069508",FALSE,NA,FALSE,NA,1,NA,FALSE
"490","chamber music","Chamber Music",NA,"album by Ballaké Sissoko","http://www.wikidata.org/entity/Q2948086",FALSE,NA,FALSE,NA,1,NA,FALSE
"491","chamber music","Chamber Music",NA,"album by Louis Sclavis","http://www.wikidata.org/entity/Q2948085",FALSE,NA,FALSE,NA,1,NA,FALSE
"492","chamber music","Chamber Music",NA,"one-act play written by Arthur Kopit","http://www.wikidata.org/entity/Q5069510",FALSE,NA,FALSE,NA,1,NA,FALSE
"493","Chamber music","chamber music",NA,"form of classical music composed for a small group of instruments","http://www.wikidata.org/entity/Q189201",TRUE,"Q189201",FALSE,NA,10,"Q189201",TRUE
"494","Chamber music","Chamber Music",NA,"book","http://www.wikidata.org/entity/Q429967",FALSE,NA,FALSE,NA,2,NA,FALSE
"495","Chamber music","Chamber Music",NA,"album by Coal Chamber","http://www.wikidata.org/entity/Q1931301",FALSE,NA,FALSE,NA,2,NA,FALSE
"496","Chamber music","Chamber Music",NA,"Wikimedia list article","http://www.wikidata.org/entity/Q21998292",FALSE,NA,FALSE,NA,2,NA,FALSE
"497","Chamber music","Chamber Music",NA,"1925 film by Carl Froelich","http://www.wikidata.org/entity/Q19796681",FALSE,NA,FALSE,NA,3,NA,FALSE
"498","Chamber music","Chamber Music",NA,"album","http://www.wikidata.org/entity/Q5069508",FALSE,NA,FALSE,NA,1,NA,FALSE
"499","Chamber music","Chamber Music",NA,"album by Ballaké Sissoko","http://www.wikidata.org/entity/Q2948086",FALSE,NA,FALSE,NA,1,NA,FALSE
"500","Chamber music","Chamber Music",NA,"album by Louis Sclavis","http://www.wikidata.org/entity/Q2948085",FALSE,NA,FALSE,NA,1,NA,FALSE
"501","Chamber music","Chamber Music",NA,"one-act play written by Arthur Kopit","http://www.wikidata.org/entity/Q5069510",FALSE,NA,FALSE,NA,1,NA,FALSE
"502","character witness","Character witness",NA,"scientific article published on 01 March 1998","http://www.wikidata.org/entity/Q77064829",FALSE,NA,FALSE,NA,1,"Q77064829",TRUE
"503","character witness","Character witness. Walking the talk on euthanasia.",NA,"scientific article published in January 1995","http://www.wikidata.org/entity/Q53654450",FALSE,NA,FALSE,NA,1,NA,FALSE
"504","Charles University","Charles University",NA,"oldest and largest university in the Czech Republic","http://www.wikidata.org/entity/Q31519",FALSE,NA,TRUE,"Q31519",30,"Q31519",TRUE
"505","Charles University","Protestant Theological Faculty – Charles University","Charles University, Protestant Theological Faculty","faculty of theology at Charles University, Czech Republic","http://www.wikidata.org/entity/Q11985226",FALSE,NA,FALSE,NA,10,NA,FALSE
"506","Charles University","Charles University in Prague, Faculty of Education",NA,"Academic publisher based in Czech Republic","http://www.wikidata.org/entity/Q52619996",FALSE,NA,FALSE,NA,1,NA,FALSE
"507","Charles University","2013 Charles University Rector election","Charles University Rector election, 2013",NA,"http://www.wikidata.org/entity/Q39058610",FALSE,NA,FALSE,NA,1,NA,FALSE
"508","Charles University","2005 Charles University Rector election","Charles University Rector election, 2005",NA,"http://www.wikidata.org/entity/Q39058640",FALSE,NA,FALSE,NA,1,NA,FALSE
"509","Charles University","2009 Charles University Rector election","Charles University Rector election, 2009",NA,"http://www.wikidata.org/entity/Q39058637",FALSE,NA,FALSE,NA,1,NA,FALSE
"510","Charles University","Charles University in Prague, Catholic Faculty of Theology",NA,"organisation involved in scholarly research","http://www.wikidata.org/entity/Q74527798",FALSE,NA,FALSE,NA,1,NA,FALSE
"511","Charles University","Charles University Grant Agency",NA,"government organization in Czech Republic","http://www.wikidata.org/entity/Q45134893",FALSE,NA,FALSE,NA,2,NA,FALSE
"512","Charles University","Charles University and pigment cell research.",NA,"scientific article","http://www.wikidata.org/entity/Q33946507",FALSE,NA,FALSE,NA,1,NA,FALSE
"513","Charles University in Prague","Charles University in Prague, Faculty of Education",NA,"Academic publisher based in Czech Republic","http://www.wikidata.org/entity/Q52619996",FALSE,NA,FALSE,NA,1,NA,FALSE
